,meanRT,MeanNRT,percRT,percNRT
0,2.505629216152027,7.175901265823805,7.607300000000123,23.98491000000036
1,2.9067726161369656,7.177926666667978,8.601580000000103,19.95844999999971
2,2.8447082125604375,6.750489655175202,8.253825000001596,18.219829999999643
3,2.6313679334916245,6.005402531647287,7.4562000000005355,16.11859000000092
4,2.7534929951690628,8.240275294121025,8.784310000000549,27.403000000007886
5,2.4562082324456807,6.406857954546509,6.919499999999236,19.681545000002174
6,3.0119257756564766,7.057803703698561,9.282829999996098,20.732600000003004
7,2.707521654501115,8.06717191010687,8.189550000000963,25.117000000002726
8,2.6435004962779214,7.486913402059932,7.519000000000595,20.183520000002304
9,2.7173342105264155,7.546306097550458,8.278750000001127,23.1964100000012
10,3.1977931442077954,8.768480519468032,10.741409999995804,28.20351999999257
11,2.656512469437916,6.978418888855716,7.563259999998257,18.018004999938057
12,2.6573903301888215,7.095812987004858,7.539510000005972,22.619919999995908
13,3.1443058004644286,6.3954434782550065,10.410950000001321,18.14541999996289
14,2.842185411765052,7.599594666656243,9.285300000001731,23.13526999996538
15,2.638988433734753,6.084929411758169,6.92970000000059,18.501900000000013
16,2.5296039627041536,6.7806197182999055,6.729940000001804,19.076149999997142
17,3.2919665887844003,8.128339436619184,9.488644999992895,23.504000000000815
18,2.7756340527581496,7.275091463417683,8.49200000000128,22.35796500000361
19,2.535650118764842,9.458581481475932,7.358099999997648,31.466900000006717
20,2.525176528117308,9.257631868129206,7.390639999997802,34.10144999999466
21,2.6382376528111293,7.272227472506379,7.558559999990392,22.478749999972933
22,2.6744919708029085,9.46165730336696,7.365499999999884,24.37698000000381
23,3.1764723557702244,6.230206024086142,10.028675000001385,20.178780000010732
24,2.6862631840800413,8.532440403988174,7.673050000017973,24.361169999862604
25,2.655408888888318,7.635539784930178,9.044739999997542,25.18044000000517
26,2.6452141826919684,9.372543023225072,7.863299999997253,35.25359999988723
27,2.6773290640397183,6.428843010718288,8.183149999986199,17.613520000004783
28,2.777109523809382,8.441774074041197,8.509649999995599,21.572099999975762
29,2.76082090261267,8.569150632854825,7.7854000000079395,29.080080000006998
30,3.0098282238444805,7.387179775245774,8.32900000000518,29.19795999993801
31,2.7126157894735026,7.523974390170202,7.494490000015502,19.398169999798125
32,2.571358795179803,6.916536470481729,7.354429999999411,17.19925999983097
33,3.033264975844983,8.695954651048618,9.433809999991354,25.82387499998731
34,2.8750177304971585,7.723344155745248,8.538229999996837,27.24833999972907
35,2.887472274880772,7.157493589624489,8.370594999988679,23.063374999650105
36,2.8781798578197315,6.9108410255049915,7.288764999980776,17.300264999649492
37,3.062837704917817,9.57004729718618,8.352820000005885,32.885644999749594
38,2.3680294258375882,6.048885185108376,7.347174999988056,18.520799999998417
39,2.8581727488150626,9.284033333252665,8.109095000009255,24.43693999979514
40,3.2116463529407593,12.017285526264843,10.459259999997439,42.74722499980999
41,2.7444426190472204,7.979259999955866,8.211765000005101,22.8025149998175
42,2.5277809756103458,6.554430337033654,7.363765000006232,13.737219999896476
43,2.9968453051643706,8.809141891836614,9.524699999994482,24.70503999985885
44,2.6173306954442523,6.5986833332766155,7.773499999998602,17.04662499987753
45,3.0205728132383682,11.92451428568411,9.669730000020355,50.17644000000441
46,2.629751980198244,11.497828421055793,8.713095000009343,36.356160000018996
47,2.969935483871451,8.355496907191466,7.998489999992306,26.538100000040075
48,2.6678044600925324,6.377345945917753,7.763150000027963,17.888754999997026
49,2.5273963855416794,9.090821176400642,7.384660000001892,25.692979999986704
