,meanRT,MeanNRT,percRT,percNRT
0,2.885092700729897,5.988561797753141,8.740200000000186,21.83915999999897
1,2.8252629353234275,8.65756354166688,7.771355000000221,23.26127500000166
2,2.96354077669908,9.449394444449515,10.111210000000657,29.63774000000611
3,2.911590256410198,7.812734545458972,8.679154999998714,23.76788000001561
4,2.5993612345679904,10.389098936181732,7.630500000000029,44.911415000022586
5,2.5056829949239843,5.59957383178015,7.076544999998804,15.01182000000044
6,2.8383266666667217,7.970082978723014,9.219860000001061,19.844574999998425
7,2.7999314148678804,7.84907682927188,8.05334000000148,24.158449999997902
8,3.1254236144577456,8.408187209317475,9.329910000001828,35.908800000054725
9,2.499682107843241,7.277327956997221,6.424565000002436,22.240500000002015
10,3.2586288508555166,7.505503296713269,10.798859999990956,20.73834999999781
11,2.668826354679928,8.389573404266676,7.785350000000108,22.902255000001233
12,2.8798719696972173,7.772598076948411,8.10447500000555,23.849650000007376
13,2.8640439803442126,9.084108602186344,9.316739999997651,26.016740000061688
14,2.735746419753281,9.18252631581471,9.21074000000224,28.291830000084154
15,2.4760715346534146,5.863007291695037,6.6479900000005685,20.96627500010436
16,2.877103535353661,7.844371153898324,8.817525000002206,21.768860000181665
17,3.043080046948007,13.696172602793435,9.069024999997055,53.737400000003966
18,2.655498267327011,8.441780412408821,7.79007500000116,21.724379999999627
19,2.647350724637521,6.762447674445612,7.559785000004921,18.964775000136797
20,2.6744234299518204,7.762732558165183,8.119040000002856,27.8122000000767
21,2.517867581047372,7.32152626262769,7.455199999996694,18.67452000001429
22,2.8172211302208363,6.254621505400577,7.7653599999946845,17.81212000003433
23,2.9837937046010974,7.56993678162589,8.833919999992936,22.62756000000373
24,2.7881523696679835,6.9335987179693825,8.064780000008609,21.327775000013197
25,3.0522299287411427,6.724019230800108,10.416799999991781,20.595325000002045
26,2.4273652499997116,8.578791089113462,7.017904999999875,26.370699999970384
27,2.5245511166257195,7.318204210539606,6.530329999998503,22.8282899999991
28,2.6518997555008856,9.072763440874686,8.029099999988098,27.999440000008292
29,2.61631919191907,10.197852884648874,7.694950000011886,30.10156000007118
30,2.694867241379882,7.082004255366863,7.689075000002049,19.91174000005556
31,2.6820552825551385,7.774490322621498,7.430919999997421,23.091479999996945
32,2.7473463235284155,8.307276086995008,7.5592699999920985,19.358164999994923
33,3.2981101990049293,9.600230612286174,11.751655000001481,33.11181000015274
34,2.9522146634617457,8.97294761908346,8.32442499998433,25.511870000119952
35,2.7905859857480455,7.201494936776587,8.152499999996508,20.072540000156717
36,2.765500507613951,7.625949056656676,7.216185000001859,18.77272500017716
37,2.9563277915631283,7.647901020444007,8.05141999999614,25.330455000008076
38,2.286277149876875,8.24803478267748,6.828710000001591,28.770594999996682
39,2.818798044010091,6.417823076959774,7.876979999992172,17.559749999985797
40,3.1353510895888923,7.65783977278542,9.079160000005501,25.119765000045966
41,2.750303456789913,8.880824210594168,8.16311999999743,25.188080000063927
42,2.7106593434349486,6.033498058289835,7.886475000002974,17.296660000114922
43,2.487392583119911,8.841542201846947,8.134299999990617,27.37195999999821
44,2.4471944862159574,6.501922549063845,7.358950000010372,20.609785000316325
45,2.9636607317065127,8.146023333391835,9.46471499998588,35.643375000181535
46,2.424494601542682,9.041701818234552,7.4232200000027655,31.29672000000137
47,2.8793925449862936,9.848598214364236,8.442279999988369,34.34945500012834
48,2.4596412776403316,7.521273118389647,7.498950000011245,22.358359999989617
49,2.93748373205734,6.158714634238206,9.134114999970189,21.91717500032828
