,respA,respB
0,7.660899999999856,14.196100000001024
1,6.0012000000001535,6.46270000000095
2,5.295600000000377,0.17729999999983193
3,0.4092000000000553,5.164000000000215
4,0.03690000000005966,14.697000000000116
5,3.602300000000014,17.577700000000277
6,5.082900000000336,0.6225000000004002
7,3.9775000000004184,5.529999999999745
8,7.154500000000553,3.7229999999999563
9,3.1372999999998683,17.921300000002702
10,3.915299999999661,15.614800000003015
11,3.4063999999998487,17.15070000000287
12,0.22089999999980137,7.139500000002954
13,0.48450000000002547,17.286099999999806
14,1.2669999999998254,10.754199999999855
15,1.1768999999999323,0.262000000000171
16,0.47569999999950596,4.195499999999811
17,0.014099999999871216,4.072699999999713
18,2.6579000000001543,5.401799999999639
19,1.6122000000004846,2.129100000002836
20,3.1770000000005894,9.138899999999921
21,6.061000000000149,6.747399999999743
22,4.882200000000012,11.834799999999632
23,4.311400000000049,8.867799999999988
24,6.775000000000091,14.169100000000071
25,0.22069999999985157,1.8236000000001695
26,2.96329999999989,0.805699999999888
27,2.0715000000000146,0.22910000000001673
28,1.077099999999973,6.324900000000071
29,3.1774999999997817,6.108200000000124
30,1.4893000000001848,0.9086999999999534
31,3.803399999999783,2.816200000000208
32,0.898200000000088,0.9535000000000764
33,0.49139999999988504,1.1269000000002052
34,2.6617999999998574,1.193699999999808
35,0.8771999999999025,5.931499999999687
36,0.6197999999999411,11.459200000000237
37,0.36850000000004,0.9182000000000698
38,2.8737999999998465,3.8410000000003492
39,0.4998000000000502,1.7977999999998246
40,1.1923000000001593,1.1993000000002212
41,3.9000999999998385,3.7784999999998945
42,4.468699999999899,3.47400000000016
43,0.8877000000002226,0.9846999999999753
44,3.490099999999984,1.083599999999933
45,4.450399999999718,7.929600000004029
46,0.669800000000123,1.4367000000002008
47,0.3382000000001426,6.204399999999623
48,1.5302999999998974,2.9731999999994514
49,1.5859999999997854,1.0435000000006767
50,4.5021999999999025,5.626500000000306
51,6.4978000000000975,2.9395999999997002
52,0.5763000000001739,0.9732000000003609
53,0.33599999999978536,0.7389000000002852
54,1.6599999999998545,1.012800000000425
55,1.2953999999999724,1.4662000000043918
56,0.8863000000001193,9.261400000000322
57,0.5918000000001484,6.164000000003398
58,2.236399999999776,1.8442999999997483
59,2.412699999999859,6.644199999999728
60,1.7131999999996879,0.25720000000001164
61,0.7339000000001761,2.97400000000016
62,0.04239999999981592,23.047999999999774
63,0.34940000000005966,2.4255999999995765
64,0.30740000000014334,6.078500000007807
65,0.6442000000001826,7.370900000007168
66,2.3569000000002234,3.9704000000001543
67,0.9475999999999658,1.192500000007385
68,0.1869000000001506,2.1333999999997104
69,7.231099999999969,0.5699000000004162
70,0.1473999999998341,5.180699999999888
71,6.356900000000223,1.3221000000094136
72,0.6109000000001288,7.68560000000889
73,1.0536999999999352,3.1085999999995693
74,0.23019999999996799,5.829200000000128
75,0.2836000000002059,0.43509999999969295
76,6.737799999999879,7.3047999999998865
77,0.41649999999981446,8.825100000010934
78,0.38459999999986394,12.04489999999987
79,2.494000000000142,2.883600000000115
80,4.648400000000038,5.363800000000083
81,3.169600000000173,10.565200000000914
82,2.941400000000158,17.122600000000602
83,0.6687999999999192,5.434100000010403
84,2.27370000000019,18.32240000001093
85,1.3713999999999942,13.220000000011169
86,2.076300000000174,13.643100000011145
87,2.719000000000051,18.051300000010997
88,0.5149000000001251,12.04390000001058
89,0.7001000000000204,4.257600000008097
90,3.059600000000046,8.833799999999428
91,4.796200000000226,6.220599999999649
92,17.05079999999998,8.206500000000233
93,16.203099999999722,0.3114999999997963
94,3.8595000000000255,45.05709999999999
95,1.4232999999999265,5.053800000007868
96,0.36819999999988795,76.03050000000894
97,0.11549999999988358,74.80990000000929
98,3.0769000000000233,35.36010000000897
99,1.393000000000029,9.097399999999652
100,0.903400000000147,1.6049999999995634
101,0.479200000000219,13.970900000000256
102,2.0677999999998065,0.2717000000002372
103,1.8598000000001775,3.449700000000121
104,4.902799999999843,1.3660000000054424
105,7.248900000000049,2.424500000005537
106,9.090699999999742,1.2875000000058208
107,1.38149999999996,13.481899999999769
108,0.900000000000091,16.94210000000021
109,1.5491000000001804,6.160800000000563
110,0.8730000000000473,10.56880000000001
111,2.2377000000001317,2.081600000000435
112,0.34130000000004657,1.9774999999999636
113,1.0922999999997955,1.7209000000002561
114,1.544300000000021,2.4057000000002517
115,2.8715000000001965,2.139900000000125
116,4.415199999999913,5.73279999999977
117,0.3400000000001455,4.858299999999872
118,3.7159999999998945,1.0343999999995503
119,3.6536000000000968,1.2292999999999665
120,3.329099999999926,1.2118000000000393
121,0.6329000000000633,5.30869999999959
122,0.5334000000002561,0.15189999999984138
123,1.913000000000011,5.4371000000001
124,3.155499999999847,6.482700000000477
125,6.766799999999876,9.724900000000162
126,0.6145999999998821,13.080000000003565
127,1.3843000000001666,1.0273999999999432
128,1.5389000000000124,0.006699999999909778
129,1.0093000000001666,2.792600000004313
130,1.687800000000152,2.5657000000001062
131,1.5901000000003478,0.7645000000002256
132,2.9519000000000233,13.999000000000706
133,0.255500000000211,2.7336999999997715
134,0.7725000000000364,0.5018000000045504
135,1.5796999999997752,2.1364000000003216
136,0.9295000000001892,6.5052999999998065
137,0.6761000000001332,2.3677999999999884
138,2.772100000000137,1.7485999999998967
139,1.5740999999998166,0.7785000000003492
140,1.7863999999999578,9.798500000002605
141,0.14469999999982974,7.4388000000026295
142,0.8477999999995518,5.490099999999984
143,1.8899000000001251,0.16489999999976135
144,0.1856999999999971,1.6935000000012224
145,1.2200000000002547,0.426499999999578
146,1.3109000000004016,0.9290000000000873
147,1.9904000000005908,6.197499999999309
148,0.6644999999998618,9.287699999999859
149,0.8949000000002343,11.288800000000265
150,1.3014000000002852,11.750500000000102
151,0.10689999999976862,8.58680000000004
152,0.7584999999999127,12.07890000000043
153,0.03129999999964639,6.924700000000485
154,5.742799999999988,11.64520000000357
155,1.7417999999997846,11.347600000002785
156,2.6549000000004526,2.9638000000004467
157,0.5982000000003609,9.903299999999945
158,1.280800000000454,1.6454000000003361
159,1.2898000000004686,11.064300000003641
160,0.5056000000004133,1.0195999999996275
161,1.152299999999741,5.914299999999457
162,0.8963000000003376,1.3554000000003725
163,0.4062000000003536,10.518400000004476
164,2.4459999999999127,11.48410000000058
165,4.156200000000354,50.2512999999999
166,2.0726999999997133,27.369300000000294
167,3.4377000000004045,2.67870000000039
168,5.050000000000182,2.4175999999997657
169,3.3652000000001863,10.391700000000128
170,0.6520000000000437,3.2384000000001834
171,0.9009999999998399,0.8163000000004104
172,2.0298000000002503,1.2771000000066124
173,0.31459999999970023,6.311099999999897
174,0.37770000000000437,1.4174000000002707
175,8.401300000000447,1.1484000000000378
176,5.301000000000386,2.2806999999993423
177,2.772399999999834,4.8653000000003885
178,3.8936000000003332,2.290899999999965
179,3.7588999999998123,18.291699999999764
180,0.467200000000048,49.085699999998724
181,0.2304999999996653,0.43479999999999563
182,0.49359999999978754,8.756499999999505
183,0.2242999999998574,10.712999999999738
184,0.35159999999996217,6.009599999999409
185,0.7340000000003783,6.446200000006684
186,0.2496000000001004,1.659099999999853
187,3.94170000000031,14.47320000000036
188,5.679000000000087,16.163800000000265
189,2.150499999999738,12.597099999999955
190,0.29500000000007276,17.041699999999764
191,1.150499999999738,2.0814000000000306
192,0.3473999999996522,2.169499999999971
193,1.7406000000000859,15.905799999999545
194,5.170000000000073,17.86090000000695
195,12.002300000000105,8.748900000000503
196,8.98779999999988,15.546900000000278
197,8.035899999999856,11.686599999999999
198,6.020699999999124,0.04659999999967113
199,3.5637999999989916,0.552599999999984
200,10.203499999998712,15.66750000000593
201,7.664499999998043,4.725200000005316
202,6.838099999997212,8.464800000004288
203,4.837899999996807,14.004200000003948
204,4.317099999996572,3.2806000000000495
205,1.6638999999995576,31.092200000000958
206,1.1810999999997875,6.818999999999505
207,2.456000000000131,2.360000000006039
208,2.938000000000102,1.7512000000006083
209,4.220699999999852,3.800100000004022
210,0.05059999999957654,0.022800000000643195
211,0.4665000000004511,1.3536000000040076
212,2.297099999999773,3.4161999999996624
213,1.0672999999997046,0.9948000000003958
214,0.4861000000000786,1.2260000000005675
215,0.6495999999997366,12.426700000009077
216,1.2124999999996362,3.3901000000005297
217,2.7672999999995227,1.2512000000006083
218,0.9929000000001906,13.622699999999895
219,0.8940000000002328,13.491200000002209
220,0.9828999999999724,0.10970000000088476
221,1.2555999999995038,13.671900000012101
222,1.0339999999996508,14.30480000001262
223,3.0976000000000568,42.64840000001459
224,1.970299999999952,40.255600000014965
225,4.578099999999722,30.57500000001528
226,9.276499999999942,30.82620000001407
227,0.17969999999968422,6.866799999999785
228,1.9945999999999913,6.123499999999694
229,0.480199999999968,2.7405999999991764
230,2.709600000000137,17.918400000013207
231,1.72649999999976,20.691100000000006
232,1.6847999999999956,5.169799999999668
233,0.13690000000042346,17.452400000012858
234,1.1329999999998108,16.857400000013513
235,4.259799999999814,11.296100000014121
236,1.1057000000000698,2.1156000000155473
237,1.6127999999998792,4.067900000000009
238,2.916599999999562,0.8060999999997875
239,3.099699999999757,2.151799999999639
240,8.354800000000068,5.352399999999761
241,0.06850000000031287,2.3502000000007683
242,0.27959999999984575,5.846099999998842
243,8.059699999999793,0.8827000000001135
244,2.835399999999936,11.34230000000025
245,3.8784999999998035,12.840800000001764
246,2.22190000000046,10.320000000021537
247,0.3121000000001004,8.363600000022416
248,4.947000000000116,4.969699999999648
249,3.4284999999999854,2.096400000000358
250,0.31899999999950523,0.529499999998734
251,0.07269999999971333,18.931399999999485
252,8.948099999999613,9.324799999998504
253,7.480800000000272,8.877799999998388
254,5.059500000000298,15.556499999998778
255,7.2391999999999825,12.815999999998894
256,5.634200000000419,18.66109999999935
257,2.2359000000005835,18.852999999999156
258,0.452900000000227,5.832599999999729
259,0.877400000000307,14.542100000000573
260,0.48099999999976717,3.0676000000003114
261,0.48509999999987485,0.45240000000012515
262,2.5478000000002794,20.60189999999966
263,0.37889999999970314,19.46980000000076
264,1.0023000000001048,1.7427999999999884
265,0.36959999999999127,3.2219000000204687
266,2.5612999999993917,16.514000000001033
267,0.23729999999977736,8.525700000000143
268,0.7572000000000116,0.9375999999992928
269,0.21939999999995052,5.3245999999999185
270,2.522399999999834,12.13800000000083
271,3.6965000000000146,5.937000000001717
272,0.23880000000008295,30.43760000000111
273,0.36489999999957945,4.965700000000652
274,0.42879999999968277,2.5416999999997643
275,0.18040000000019063,8.807399999999689
276,4.92870000000039,4.060299999999188
277,0.5748999999996158,3.446799999999712
278,2.9045999999998457,15.66620000002331
279,3.9395999999997002,17.063400000024558
280,3.178899999999885,1.6239999999997963
281,0.42990000000008877,1.0681000000240601
282,1.3006999999997788,3.914099999999962
283,1.5037999999995009,0.7222000000001572
284,0.7102999999997337,3.832600000025195
285,1.1439000000000306,7.276900000000751
286,1.3185999999996056,17.002400000001217
287,6.220299999999952,9.573200000000725
288,1.9668000000001484,7.5974000000278465
289,2.4249999999992724,19.006000000026688
290,7.767799999999625,9.443800000026386
291,3.202299999999923,5.095800000026429
292,0.5299000000004526,1.9617999999991298
293,0.21940000000086002,2.905300000023999
294,6.547199999999975,38.451200000001336
295,5.9520000000002256,1.7915000000011787
296,0.27700000000004366,11.05489999999918
297,0.10850000000027649,4.723299999999654
298,5.491899999999987,0.8718000000008033
299,9.07300000000032,9.992699999998877
300,6.61830000000009,10.38589999999931
301,0.24769999999989523,16.51509999999689
302,3.6685999999999694,1.3440000000246073
303,0.016599999999925785,0.9939000000249507
304,6.507400000000416,1.3166999999994005
305,2.0882000000001426,0.5867999999991298
306,0.20060000000012224,6.482900000024529
307,6.113400000000183,2.50690000002578
308,8.73450000000048,8.62460000000101
309,7.614400000000387,13.414999999999054
310,5.343600000000151,4.327999999997701
311,7.656800000000658,11.101399999999558
312,1.4624999999996362,4.1304999999993015
313,3.8877000000002226,0.812900000018999
314,8.745899999999892,17.024600000018836
315,6.172099999999773,51.423900000019785
316,6.868799999999283,46.90030000001934
317,0.2359999999998763,33.29440000001887
318,1.6093000000000757,29.74710000001869
319,0.1477999999997337,12.946500000020023
320,0.9292999999997846,22.37710000001971
321,2.158900000000358,23.20140000002175
322,1.4781999999995605,4.129599999998391
323,4.008200000000215,10.28660000002128
