,meanRT,MeanNRT,percRT,percNRT
0,2.7276821538461573,11.968107428572088,8.079859999999826,45.33207999999941
1,2.5642693009118362,9.110957988165348,7.2706000000003765,24.475579999998445
2,3.086153910614581,9.47101538461427,10.021430000000134,30.106079999999388
3,2.7661418960244237,11.318328160914577,8.388119999999796,39.687954999983226
4,3.031724483775785,11.491213924043993,9.971180000001183,33.97093499997864
5,2.6291975830816425,9.928652906971111,8.02390000000014,31.56856000000198
6,2.6306589820360387,9.535976363628553,7.70117499999905,27.08962000000101
7,2.6409030219778846,10.8438720588102,7.806525000001782,33.92210000000159
8,2.8832895522386703,10.568861212108128,9.206419999998982,36.07355999995925
9,2.8309008797653905,9.812469374989632,8.05619999999908,30.095835000002623
10,2.998728947368395,14.662938216557391,9.538085000003953,54.06079999997744
11,2.6947996923076256,13.184336931822765,7.633260000002342,40.596324999999524
12,2.8820387283238946,8.207872727283048,8.106725000005099,24.0244900000196
13,3.093789736070519,10.362708176122991,9.04780000000028,28.65773999999874
14,2.645518380062464,12.591321787749926,7.47460000000865,40.49684000007546
15,2.619081710914237,8.278570807504625,6.624950000004172,25.6018000001568
16,2.3839604166666635,8.437856707356865,6.933200000003126,22.47204500000007
17,2.9768565088755614,10.636428571477177,8.985959999994154,29.29979999999341
18,3.1076665722384162,10.90657027029497,9.13671999999933,37.68488000007751
19,2.611286039886036,9.472148322164617,7.253000000000611,29.429520000008036
20,2.8783002941178197,8.836930000027632,8.680759999999646,23.17834000001167
21,2.7783522727275094,9.447866216260621,9.84024999999674,27.338620000116144
22,3.370102279202004,11.383973154412123,9.479999999999563,34.09988000005542
23,2.4577853372433194,11.151760509582166,6.970799999995506,38.43998000010469
24,3.037904733727906,11.65263048781832,9.106239999997701,33.39238500003594
25,2.776720658682797,10.220746951236146,9.098945000000455,31.154155000070023
26,2.5563072625699426,10.626118181836084,7.741495000010763,36.9665499999901
27,2.4870296735904205,9.58750121957165,6.8093199999973875,28.967135000014235
28,2.6976264534881245,8.342894871842033,7.737875000000349,24.907974999990984
29,2.5806727002969687,9.886210429473234,6.738659999996889,31.893750000138244
30,3.0203254957508268,11.550080821919474,8.174280000000723,36.48799999999392
31,2.4527984802424254,11.097248837165077,6.559440000003086,30.61080499983581
32,2.594060294116635,9.495581874947401,7.359430000004796,29.029365000004315
33,2.7112920227916772,16.63940335563681,8.258900000007998,66.75457999978389
34,3.382064431488026,9.194894904425277,10.228759999996687,26.941779999996648
35,2.82954926686201,9.880458490540304,7.778099999995902,26.214280000000137
36,3.010337982195563,9.605121472378443,8.683260000002337,31.49944999996515
37,3.028843731778301,8.91840886074213,8.215639999990522,29.87342499996157
38,2.1291944117641832,9.706280503133181,6.843834999995306,27.7646199999901
39,2.652545348837944,11.227298717928184,7.311450000014146,29.749549999996816
40,3.1618480122325012,10.263532758572161,8.706320000000414,32.50672000000195
41,3.0879067846608317,14.125385714211843,8.800240000002669,41.855100000000675
42,2.4586372492843016,9.673045999934548,6.7972599999979115,31.77106499987926
43,2.8521093093083842,13.32147289149611,9.595699999999468,49.323899999973946
44,2.5917351744193966,8.35389936702194,7.745929999995857,23.083090000016817
45,3.3554568115950385,13.941290967638281,10.743600000004523,46.14898999999125
46,2.568984226190618,12.503957668620025,7.153825000004872,39.550999999625496
47,3.0502346268663905,10.074723493876142,8.22755000001198,30.807699999699253
48,2.5775075471695876,9.023476242934205,7.8072949999936085,25.36259999948379
49,2.8727600583079886,10.197724840565767,9.154469999998401,27.25903999950677
